speed_ms
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.089408
0.312928
0.491744
0.759968
2.682240
6.213856
9.164320
11.488928
11.176000
12.695936
14.439392
15.467584
16.316960
17.166336
17.836896
18.865088
19.580352
19.759168
19.401536
19.043904
18.015712
17.523968
17.166336
17.166336
17.523968
17.345152
17.345152
16.316960
14.439392
12.338304
9.968992
7.733792
5.140960
2.592832
0.536448
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.357632
4.112768
6.660896
8.136128
9.924288
12.159488
14.037056
15.109952
16.629888
18.239232
19.669760
20.697952
21.279104
22.128480
22.888448
23.693120
24.318976
24.855424
25.213056
25.078944
25.123648
24.944832
24.631904
24.318976
24.229568
24.318976
24.229568
23.916640
23.380192
23.246080
23.201376
23.156672
23.201376
23.246080
23.469600
23.871936
24.542496
25.391872
26.285952
27.090624
27.850592
28.699968
29.594048
30.309312
31.024576
31.471616
31.561024
31.605728
31.426912
30.488128
29.728160
29.012896
28.476448
27.940000
27.269440
26.509472
25.794208
25.034240
24.363680
23.603712
22.888448
22.128480
21.457920
20.697952
19.669760
18.373344
17.345152
16.853408
16.361664
15.780512
13.411200
10.907776
8.851392
6.929120
4.828032
2.816352
1.430528
0.938784
0.536448
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
1.207008
4.112768
7.197344
10.147808
13.053568
15.288768
17.345152
19.222720
20.250912
20.921472
21.457920
22.128480
22.486112
23.022560
23.335488
23.514304
23.693120
24.050752
24.050752
24.050752
24.408384
25.168352
25.436576
25.973024
26.107136
26.643584
26.777696
26.911808
27.045920
26.688288
26.062432
25.973024
25.838912
25.615392
25.704800
25.302464
25.481280
25.302464
25.257760
25.123648
25.213056
25.302464
25.213056
25.078944
25.034240
24.989536
24.497792
24.229568
24.408384
23.335488
24.453088
24.900128
25.481280
25.928320
25.973024
26.554176
26.777696
27.269440
27.448256
27.671776
27.940000
27.940000
28.029408
27.805888
27.940000
28.208224
28.029408
28.074112
28.163520
28.655264
28.565856
28.655264
28.744672
28.834080
29.012896
29.191712
29.504640
29.504640
29.683456
28.655264
28.431744
28.565856
28.655264
28.476448
28.744672
28.699968
28.565856
28.699968
28.342336
28.610560
28.565856
28.610560
28.521152
28.610560
28.297632
28.342336
28.565856
28.610560
28.744672
28.968192
29.102304
28.610560
28.699968
28.208224
28.476448
28.208224
28.476448
28.387040
28.163520
28.208224
28.163520
28.297632
28.342336
28.297632
27.940000
27.940000
28.118816
28.074112
27.805888
27.895296
27.850592
27.850592
27.895296
27.761184
27.940000
28.074112
27.850592
27.850592
27.895296
27.671776
28.074112
28.074112
27.850592
28.074112
27.895296
27.761184
27.671776
27.627072
27.761184
27.761184
27.761184
27.716480
27.895296
27.805888
27.805888
27.895296
28.029408
27.984704
28.476448
28.744672
28.968192
29.102304
29.459936
29.549344
29.951680
30.041088
30.175200
30.532832
30.532832
30.756352
30.890464
31.024576
32.052768
32.231584
33.483296
32.455104
32.276288
32.276288
32.186880
32.410400
32.544512
32.499808
32.097472
31.918656
31.784544
31.784544
31.695136
31.739840
31.739840
31.829248
32.231584
32.455104
32.902144
33.438592
33.840928
34.556192
35.047936
35.450272
34.958528
33.975040
33.796224
34.153856
34.690304
34.869120
35.360864
35.539680
35.718496
35.718496
35.897312
35.897312
35.539680
35.539680
35.360864
35.182048
34.690304
34.198560
33.215072
32.455104
31.650432
30.219904
29.683456
29.817568
29.549344
29.459936
29.594048
29.549344
29.996384
30.130496
30.532832
30.532832
30.711648
30.488128
30.443424
30.398720
29.996384
29.683456
29.549344
29.370528
29.504640
29.683456
29.504640
29.638752
29.951680
30.175200
30.354016
30.443424
30.622240
30.801056
30.666944
31.024576
31.024576
31.024576
31.292800
31.471616
31.561024
31.695136
31.426912
31.561024
31.426912
31.158688
31.248096
31.337504
31.113984
30.979872
31.248096
31.158688
31.069280
31.248096
31.382208
31.382208
31.382208
31.739840
31.650432
31.695136
31.605728
31.695136
31.829248
31.873952
31.650432
31.829248
32.052768
32.142176
32.455104
32.320992
32.320992
32.231584
32.186880
32.142176
32.455104
32.544512
32.723328
32.231584
31.963360
31.695136
31.471616
31.516320
31.695136
31.382208
31.739840
31.382208
31.426912
30.890464
30.756352
30.488128
30.532832
30.488128
30.264608
30.085792
30.175200
30.219904
30.219904
30.041088
29.951680
29.638752
29.772864
29.594048
29.683456
29.459936
29.549344
29.281120
27.805888
27.805888
27.448256
27.314144
27.448256
27.314144
27.448256
27.448256
27.627072
27.627072
27.627072
27.627072
27.805888
27.627072
27.805888
27.984704
27.805888
27.984704
27.805888
27.984704
27.984704
28.163520
27.984704
27.805888
27.314144
26.598880
26.285952
25.391872
24.900128
24.184864
23.022560
21.994368
21.815552
21.279104
20.072096
18.552160
16.629888
15.467584
14.752320
13.053568
9.968992
7.912608
7.733792
6.258560
4.470400
2.682240
0.894080
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.089408
1.966976
4.515104
6.973824
9.298432
11.220704
12.383008
12.606528
11.980672
11.086592
10.013696
7.644384
5.051552
3.084576
3.352800
4.962144
6.884416
8.896096
10.818368
12.114784
12.740640
12.606528
11.444224
9.700768
7.733792
5.409184
3.352800
2.592832
1.072896
0.536448
0.849376
2.995168
5.275072
7.510272
9.700768
11.578336
12.383008
12.517120
12.114784
10.907776
9.030208
6.795008
4.157472
2.235200
1.296416
1.072896
3.755136
6.035040
7.957312
9.924288
11.712448
13.411200
13.321792
11.623040
9.521952
7.242048
5.096256
2.950464
1.162304
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.134112
2.861056
5.677408
8.583168
10.639552
12.606528
15.601696
16.764000
18.015712
20.116800
22.307296
23.067264
22.888448
22.620224
22.307296
21.368512
19.937984
18.418048
16.898112
14.931136
12.517120
10.594848
8.404352
5.766816
2.771648
0.983488
0.000000
0.000000
